id,customer_code,first_name,last_name,email,phone,gender,date_of_birth,city,country,segment,registered_date,is_active,created_at,updated_at
134,CUST-00134,Bích,Hồ,bich.ho412@yahoo.com,0340777353,Female,1975-05-03,TP. Hồ Chí Minh,Vietnam,Consumer,2023-01-21,0,2023-01-21 09:00:00,2023-01-21 09:00:00
135,CUST-00135,Khánh,Phan,khanh.phan1228@gmail.com,0984516433,Female,1991-09-08,Nha Trang,Vietnam,Consumer,2023-05-14,1,2023-05-14 09:00:00,2023-05-14 09:00:00
136,CUST-00136,Yến,Lý,yen.ly3800@gmail.com,0780695814,Other,1965-08-20,Quy Nhơn,Vietnam,Consumer,2023-08-31,1,2023-08-31 09:00:00,2023-08-31 09:00:00
137,CUST-00137,Diệu,Trịnh,dieu.trịnh409@gmail.com,0831079771,Female,1995-04-18,Đà Lạt,Vietnam,Consumer,2023-09-26,1,2023-09-26 09:00:00,2023-09-26 09:00:00
138,CUST-00138,Ngọc,Tô,ngọc.to2260@gmail.com,0566850989,Other,1991-11-08,TP. Hồ Chí Minh,Vietnam,Corporate,2023-06-07,0,2023-06-07 09:00:00,2023-06-07 09:00:00
139,CUST-00139,Duy,Đinh,duy.dinh6420@yahoo.com,0365437636,Other,1962-08-26,Đà Nẵng,Vietnam,Consumer,2023-04-10,1,2023-04-10 09:00:00,2023-04-10 09:00:00
140,CUST-00140,Hằng,Đặng,hằng.dang2346@gmail.com,0973764255,Female,1994-09-21,Bình Dương,Vietnam,Consumer,2024-03-10,1,2024-03-10 09:00:00,2024-03-10 09:00:00
141,CUST-00141,Đức,Đặng,duc.dang407@hotmail.com,0933751509,Other,1975-04-01,Huế,Vietnam,Consumer,2023-04-24,1,2023-04-24 09:00:00,2023-04-24 09:00:00
142,CUST-00142,Nhân,Dương,nhan.duong7148@gmail.com,0374375738,Other,1996-12-22,TP. Hồ Chí Minh,Vietnam,Home Office,2023-06-23,1,2023-06-23 09:00:00,2023-06-23 09:00:00
143,CUST-00143,Trọng,Vũ,trọng.vũ4164@yahoo.com,0850310166,Male,1967-09-09,TP. Hồ Chí Minh,Vietnam,Consumer,2023-07-03,1,2023-07-03 09:00:00,2023-07-03 09:00:00
144,CUST-00144,Vy,Hồ,vy.ho7734@gmail.com,0844638664,Female,1959-04-03,Biên Hòa,Vietnam,Consumer,2023-06-09,1,2023-06-09 09:00:00,2023-06-09 09:00:00
145,CUST-00145,Lam,Hồ,lam.ho3956@gmail.com,0560108965,Female,1978-04-13,TP. Hồ Chí Minh,Vietnam,Corporate,2023-06-19,1,2023-06-19 09:00:00,2023-06-19 09:00:00
146,CUST-00146,Nhi,Võ,nhi.võ3124@yahoo.com,0858404456,Other,1988-11-17,Vinh,Vietnam,Corporate,2023-01-13,1,2023-01-13 09:00:00,2023-01-13 09:00:00
147,CUST-00147,Linh,Đinh,linh.dinh4426@hotmail.com,0772797280,Female,2005-02-10,Huế,Vietnam,Consumer,2023-04-28,0,2023-04-28 09:00:00,2023-04-28 09:00:00
148,CUST-00148,Long,Trần,long.tran4814@gmail.com,0961856233,Male,1973-02-13,Đà Lạt,Vietnam,Consumer,2023-06-22,0,2023-06-22 09:00:00,2023-06-22 09:00:00
149,CUST-00149,Minh,Trần,minh.tran4208@outlook.com,0861566305,Male,1982-07-05,Vũng Tàu,Vietnam,Home Office,2024-05-23,1,2024-05-23 09:00:00,2024-05-23 09:00:00
150,CUST-00150,Bích,Đặng,bich.dang3327@gmail.com,0931654308,Other,1980-03-08,Biên Hòa,Vietnam,Corporate,2024-10-14,1,2024-10-14 09:00:00,2024-10-14 09:00:00
151,CUST-00151,Nam,Hoàng,nam.hoang4745@gmail.com,0587974973,Male,1959-03-04,TP. Hồ Chí Minh,Vietnam,Consumer,2023-10-01,1,2023-10-01 09:00:00,2023-10-01 09:00:00
152,CUST-00152,Lâm,Ngô,lam.ngo8650@outlook.com,0327051825,Male,1970-02-21,Hà Nội,Vietnam,Home Office,2023-02-01,1,2023-02-01 09:00:00,2023-02-01 09:00:00
153,CUST-00153,Tâm,Hoàng,tam.hoang4046@hotmail.com,0566766062,Male,1962-04-25,Thái Nguyên,Vietnam,Consumer,2023-11-24,1,2023-11-24 09:00:00,2023-11-24 09:00:00
154,CUST-00154,Khoa,Võ,khoa.võ2152@yahoo.com,0348834581,Male,1977-09-16,Cần Thơ,Vietnam,Corporate,2023-01-08,1,2023-01-08 09:00:00,2023-01-08 09:00:00
155,CUST-00155,Sơn,Huỳnh,son.huynh7715@gmail.com,0863593410,Other,1979-01-21,TP. Hồ Chí Minh,Vietnam,Corporate,2024-03-07,1,2024-03-07 09:00:00,2024-03-07 09:00:00
156,CUST-00156,Hùng,Ngô,hung.ngo8702@hotmail.com,0761773180,Other,1966-06-10,Nha Trang,Vietnam,Consumer,2023-04-22,1,2023-04-22 09:00:00,2023-04-22 09:00:00
157,CUST-00157,Khải,Đặng,khải.dang5045@hotmail.com,0930488356,Other,1985-09-21,TP. Hồ Chí Minh,Vietnam,Consumer,2023-01-26,0,2023-01-26 09:00:00,2023-01-26 09:00:00
158,CUST-00158,Khải,Hoàng,khải.hoang1372@outlook.com,0977412512,Male,1976-01-28,Hà Nội,Vietnam,Consumer,2023-07-19,1,2023-07-19 09:00:00,2023-07-19 09:00:00
159,CUST-00159,Thành,Dương,thanh.duong5366@gmail.com,0969995977,Other,1959-06-14,Hà Nội,Vietnam,Consumer,2024-05-06,1,2024-05-06 09:00:00,2024-05-06 09:00:00
160,CUST-00160,Hải,Huỳnh,hải.huynh6907@hotmail.com,0963509455,Male,1973-02-10,Buôn Ma Thuột,Vietnam,Corporate,2024-03-30,1,2024-03-30 09:00:00,2024-03-30 09:00:00
161,CUST-00161,Ngọc,Dương,ngọc.duong8411@gmail.com,0787135384,Female,1967-01-23,Đà Nẵng,Vietnam,Consumer,2023-09-29,1,2023-09-29 09:00:00,2023-09-29 09:00:00
162,CUST-00162,Hạnh,Đặng,hạnh.dang1026@outlook.com,0391401398,Female,1968-10-12,Hải Phòng,Vietnam,Corporate,2023-03-21,0,2023-03-21 09:00:00,2023-03-21 09:00:00
163,CUST-00163,Khánh,Lý,khanh.ly6810@hotmail.com,0762190340,Female,1987-10-24,TP. Hồ Chí Minh,Vietnam,Consumer,2023-03-28,1,2023-03-28 09:00:00,2023-03-28 09:00:00
164,CUST-00164,Lam,Đỗ,lam.do4220@yahoo.com,0776730585,Other,2005-05-25,Hải Phòng,Vietnam,Consumer,2024-03-08,1,2024-03-08 09:00:00,2024-03-08 09:00:00
165,CUST-00165,Nam,Lê,nam.le3132@outlook.com,0848004010,Male,2002-10-26,Vinh,Vietnam,Consumer,2023-12-04,1,2023-12-04 09:00:00,2023-12-04 09:00:00
166,CUST-00166,Trinh,Huỳnh,trinh.huynh6697@yahoo.com,0346847202,Other,1962-01-19,Hà Nội,Vietnam,Consumer,2023-11-16,1,2023-11-16 09:00:00,2023-11-16 09:00:00
167,CUST-00167,Hưng,Võ,hung.võ5712@gmail.com,0771339596,Male,1971-01-19,Hà Nội,Vietnam,Consumer,2023-04-16,1,2023-04-16 09:00:00,2023-04-16 09:00:00
168,CUST-00168,Phương,Đoàn,phuong.doan6673@outlook.com,0856317520,Female,1983-08-17,Thái Bình,Vietnam,Consumer,2023-02-23,1,2023-02-23 09:00:00,2023-02-23 09:00:00
169,CUST-00169,Khánh,Phạm,khanh.phạm156@gmail.com,0860901380,Female,1989-08-25,TP. Hồ Chí Minh,Vietnam,Consumer,2023-09-30,1,2023-09-30 09:00:00,2023-09-30 09:00:00
170,CUST-00170,Ngân,Đinh,ngan.dinh7849@yahoo.com,0832030710,Female,1995-12-06,Thái Bình,Vietnam,Consumer,2024-03-10,1,2024-03-10 09:00:00,2024-03-10 09:00:00
171,CUST-00171,Mai,Lê,mai.le423@outlook.com,0835872357,Other,1999-03-02,Hải Phòng,Vietnam,Corporate,2024-04-28,1,2024-04-28 09:00:00,2024-04-28 09:00:00
172,CUST-00172,Tâm,Phan,tam.phan9331@hotmail.com,0366377927,Male,1986-04-12,Hà Nội,Vietnam,Corporate,2023-02-26,1,2023-02-26 09:00:00,2023-02-26 09:00:00
173,CUST-00173,Sơn,Trần,son.tran4074@outlook.com,0915633389,Other,1967-05-25,Hà Nội,Vietnam,Consumer,2024-01-04,1,2024-01-04 09:00:00,2024-01-04 09:00:00
174,CUST-00174,Trang,Lê,trang.le8623@outlook.com,0375195617,Other,1980-09-20,Đà Nẵng,Vietnam,Home Office,2024-01-09,1,2024-01-09 09:00:00,2024-01-09 09:00:00
175,CUST-00175,Hoàng,Nguyễn,hoang.nguyen9252@gmail.com,0857663521,Other,1971-11-15,TP. Hồ Chí Minh,Vietnam,Home Office,2024-05-10,1,2024-05-10 09:00:00,2024-05-10 09:00:00
176,CUST-00176,Nhung,Võ,nhung.võ3@yahoo.com,0394714513,Female,1966-09-21,Đà Nẵng,Vietnam,Corporate,2023-01-07,1,2023-01-07 09:00:00,2023-01-07 09:00:00
177,CUST-00177,Hoàng,Huỳnh,hoang.huynh1530@yahoo.com,0979543244,Male,1969-01-15,Nha Trang,Vietnam,Corporate,2023-02-16,0,2023-02-16 09:00:00,2023-02-16 09:00:00
178,CUST-00178,Thanh,Lý,thanh.ly8672@outlook.com,0896523080,Other,1974-04-01,TP. Hồ Chí Minh,Vietnam,Corporate,2023-07-18,1,2023-07-18 09:00:00,2023-07-18 09:00:00
179,CUST-00179,Nhung,Bùi,nhung.bui7625@gmail.com,0386496745,Female,1972-08-12,Hà Nội,Vietnam,Corporate,2023-11-20,1,2023-11-20 09:00:00,2023-11-20 09:00:00
180,CUST-00180,Thủy,Nguyễn,thủy.nguyen2147@outlook.com,0894943457,Other,1984-02-24,Đà Nẵng,Vietnam,Corporate,2024-02-24,1,2024-02-24 09:00:00,2024-02-24 09:00:00
181,CUST-00181,Quỳnh,Phan,quynh.phan1389@yahoo.com,0791702437,Female,1970-09-26,TP. Hồ Chí Minh,Vietnam,Consumer,2024-03-14,1,2024-03-14 09:00:00,2024-03-14 09:00:00
182,CUST-00182,Sơn,Ngô,son.ngo6305@hotmail.com,0329797855,Male,2001-11-10,Mỹ Tho,Vietnam,Corporate,2023-02-26,1,2023-02-26 09:00:00,2023-02-26 09:00:00
183,CUST-00183,Giang,Võ,giang.võ9422@gmail.com,0394816940,Female,1968-02-14,TP. Hồ Chí Minh,Vietnam,Consumer,2023-05-26,1,2023-05-26 09:00:00,2023-05-26 09:00:00
184,CUST-00184,Hằng,Phan,hằng.phan6852@outlook.com,0975158886,Female,1977-08-06,TP. Hồ Chí Minh,Vietnam,Consumer,2024-04-20,1,2024-04-20 09:00:00,2024-04-20 09:00:00
185,CUST-00185,Trọng,Nguyễn,trọng.nguyen5379@hotmail.com,0377519346,Male,1965-03-27,Quy Nhơn,Vietnam,Consumer,2023-01-28,1,2023-01-28 09:00:00,2023-01-28 09:00:00
186,CUST-00186,Long,Huỳnh,long.huynh3973@hotmail.com,0832669335,Male,1966-07-04,Hà Nội,Vietnam,Home Office,2023-10-10,1,2023-10-10 09:00:00,2023-10-10 09:00:00
187,CUST-00187,Phong,Hồ,phong.ho7843@hotmail.com,0946912517,Male,1993-11-19,Đà Nẵng,Vietnam,Consumer,2023-03-07,1,2023-03-07 09:00:00,2023-03-07 09:00:00
188,CUST-00188,Hải,Hoàng,hải.hoang7031@gmail.com,0989474705,Male,1960-06-22,Đà Lạt,Vietnam,Consumer,2023-04-01,1,2023-04-01 09:00:00,2023-04-01 09:00:00
189,CUST-00189,Hùng,Dương,hung.duong9806@gmail.com,0849062315,Other,1976-10-03,Vũng Tàu,Vietnam,Consumer,2023-11-10,1,2023-11-10 09:00:00,2023-11-10 09:00:00
190,CUST-00190,Diệu,Đinh,dieu.dinh5388@hotmail.com,0564510173,Female,2001-05-04,Cần Thơ,Vietnam,Consumer,2024-03-20,1,2024-03-20 09:00:00,2024-03-20 09:00:00
191,CUST-00191,Duy,Trần,duy.tran9254@hotmail.com,0763866751,Male,1982-08-01,Huế,Vietnam,Consumer,2023-04-24,0,2023-04-24 09:00:00,2023-04-24 09:00:00
192,CUST-00192,Hùng,Đinh,hung.dinh9401@gmail.com,0902834402,Male,2000-09-08,Đà Nẵng,Vietnam,Corporate,2023-02-16,1,2023-02-16 09:00:00,2023-02-16 09:00:00
193,CUST-00193,Đức,Nguyễn,duc.nguyen4507@yahoo.com,0392181960,Other,1996-01-18,Hà Nội,Vietnam,Consumer,2023-09-16,1,2023-09-16 09:00:00,2023-09-16 09:00:00
194,CUST-00194,Long,Đặng,long.dang400@hotmail.com,0378285072,Male,1981-12-05,TP. Hồ Chí Minh,Vietnam,Consumer,2023-01-14,1,2023-01-14 09:00:00,2023-01-14 09:00:00
195,CUST-00195,Thiên,Vũ,thien.vũ2275@outlook.com,0377625202,Male,1988-10-12,Hà Nội,Vietnam,Consumer,2024-03-23,1,2024-03-23 09:00:00,2024-03-23 09:00:00
196,CUST-00196,Khoa,Trịnh,khoa.trịnh2449@yahoo.com,0833451100,Other,2002-01-12,Cần Thơ,Vietnam,Corporate,2024-03-07,1,2024-03-07 09:00:00,2024-03-07 09:00:00
197,CUST-00197,Lan,Trần,lan.tran1687@yahoo.com,0367166239,Other,1959-02-15,Huế,Vietnam,Consumer,2024-03-05,1,2024-03-05 09:00:00,2024-03-05 09:00:00
198,CUST-00198,Thành,Đoàn,thanh.doan2969@gmail.com,0762952186,Male,1971-11-19,Đà Nẵng,Vietnam,Consumer,2023-02-06,0,2023-02-06 09:00:00,2023-02-06 09:00:00
199,CUST-00199,Thảo,Võ,thảo.võ5362@hotmail.com,0703113885,Female,1970-07-06,Hà Nội,Vietnam,Consumer,2023-07-07,1,2023-07-07 09:00:00,2023-07-07 09:00:00
200,CUST-00200,Thảo,Đặng,thảo.dang8822@gmail.com,0381045025,Female,1973-11-06,Bình Dương,Vietnam,Corporate,2024-02-17,1,2024-02-17 09:00:00,2024-02-17 09:00:00
201,CUST-00201,Toàn,Lê,toan.le5819@yahoo.com,0778420555,Other,1975-05-25,Nha Trang,Vietnam,Corporate,2023-11-24,1,2023-11-24 09:00:00,2023-11-24 09:00:00
202,CUST-00202,Quỳnh,Đoàn,quynh.doan5988@outlook.com,0867018977,Female,1965-11-10,Cần Thơ,Vietnam,Consumer,2023-02-16,1,2023-02-16 09:00:00,2023-02-16 09:00:00
203,CUST-00203,Giang,Lý,giang.ly9439@hotmail.com,0976280733,Female,2002-06-25,TP. Hồ Chí Minh,Vietnam,Consumer,2023-09-23,1,2023-09-23 09:00:00,2023-09-23 09:00:00
204,CUST-00204,Duy,Đoàn,duy.doan5286@outlook.com,0901465167,Other,1967-08-03,Bình Dương,Vietnam,Consumer,2023-04-24,1,2023-04-24 09:00:00,2023-04-24 09:00:00
205,CUST-00205,Hương,Tô,huong.to6479@outlook.com,0362563851,Female,1967-02-25,Đà Nẵng,Vietnam,Home Office,2023-01-29,0,2023-01-29 09:00:00,2023-01-29 09:00:00
206,CUST-00206,Nam,Huỳnh,nam.huynh1294@hotmail.com,0933792374,Male,1976-11-18,Đà Nẵng,Vietnam,Corporate,2023-08-27,1,2023-08-27 09:00:00,2023-08-27 09:00:00
207,CUST-00207,Hương,Đoàn,huong.doan9940@hotmail.com,0938609191,Other,1981-10-22,Cần Thơ,Vietnam,Consumer,2023-09-02,1,2023-09-02 09:00:00,2023-09-02 09:00:00
208,CUST-00208,Trúc,Võ,truc.võ6989@outlook.com,0398519405,Other,1998-10-28,Vinh,Vietnam,Consumer,2023-12-22,1,2023-12-22 09:00:00,2023-12-22 09:00:00
209,CUST-00209,Trinh,Trần,trinh.tran1248@yahoo.com,0345350696,Female,1984-09-09,Buôn Ma Thuột,Vietnam,Consumer,2023-03-10,1,2023-03-10 09:00:00,2023-03-10 09:00:00
210,CUST-00210,Nam,Võ,nam.võ4952@gmail.com,0383954794,Male,2004-12-12,Hà Nội,Vietnam,Consumer,2023-09-28,1,2023-09-28 09:00:00,2023-09-28 09:00:00
211,CUST-00211,Phương,Đinh,phuong.dinh5183@gmail.com,0348605423,Other,1968-07-05,Thái Bình,Vietnam,Home Office,2023-06-17,0,2023-06-17 09:00:00,2023-06-17 09:00:00
212,CUST-00212,Nhân,Đinh,nhan.dinh8605@yahoo.com,0359602509,Male,1960-05-01,Nha Trang,Vietnam,Corporate,2024-05-22,1,2024-05-22 09:00:00,2024-05-22 09:00:00
213,CUST-00213,Trinh,Trần,trinh.tran1513@hotmail.com,0844005242,Female,1993-01-04,Vũng Tàu,Vietnam,Consumer,2023-08-07,1,2023-08-07 09:00:00,2023-08-07 09:00:00
214,CUST-00214,Ngân,Nguyễn,ngan.nguyen4853@hotmail.com,0825342542,Female,1959-11-08,Thái Bình,Vietnam,Corporate,2023-05-24,0,2023-05-24 09:00:00,2023-05-24 09:00:00
215,CUST-00215,Châu,Hồ,chau.ho6235@gmail.com,0320822421,Other,1967-03-22,Đà Nẵng,Vietnam,Consumer,2024-05-30,1,2024-05-30 09:00:00,2024-05-30 09:00:00
216,CUST-00216,Kiên,Nguyễn,kien.nguyen2186@hotmail.com,0368204009,Other,1959-09-24,TP. Hồ Chí Minh,Vietnam,Home Office,2024-06-16,1,2024-06-16 09:00:00,2024-06-16 09:00:00
217,CUST-00217,Quỳnh,Bùi,quynh.bui7431@hotmail.com,0904535365,Female,1983-07-24,Hải Phòng,Vietnam,Home Office,2023-10-05,1,2023-10-05 09:00:00,2023-10-05 09:00:00
218,CUST-00218,Vy,Dương,vy.duong6677@gmail.com,0933487760,Female,1993-07-05,Hà Nội,Vietnam,Consumer,2024-10-01,1,2024-10-01 09:00:00,2024-10-01 09:00:00
219,CUST-00219,Tùng,Trịnh,tung.trịnh3836@hotmail.com,0941662908,Other,1994-07-18,Đà Nẵng,Vietnam,Home Office,2023-05-16,1,2023-05-16 09:00:00,2023-05-16 09:00:00
220,CUST-00220,Nhung,Bùi,nhung.bui9640@hotmail.com,0985942824,Other,2002-07-11,Buôn Ma Thuột,Vietnam,Home Office,2023-03-26,1,2023-03-26 09:00:00,2023-03-26 09:00:00
221,CUST-00221,Quân,Đỗ,quan.do7225@yahoo.com,0770795515,Male,2001-07-05,Hà Nội,Vietnam,Consumer,2023-11-04,1,2023-11-04 09:00:00,2023-11-04 09:00:00
222,CUST-00222,Nam,Phan,nam.phan3289@gmail.com,0390705345,Male,1965-11-01,Bắc Ninh,Vietnam,Consumer,2023-11-22,1,2023-11-22 09:00:00,2023-11-22 09:00:00
223,CUST-00223,Đức,Dương,duc.duong136@yahoo.com,0362888970,Male,1959-01-21,Biên Hòa,Vietnam,Home Office,2023-04-22,0,2023-04-22 09:00:00,2023-04-22 09:00:00
224,CUST-00224,Vy,Tô,vy.to638@hotmail.com,0978697223,Other,1973-01-02,Hà Nội,Vietnam,Consumer,2023-09-16,1,2023-09-16 09:00:00,2023-09-16 09:00:00
225,CUST-00225,Long,Ngô,long.ngo7955@hotmail.com,0767773657,Other,1979-10-02,TP. Hồ Chí Minh,Vietnam,Consumer,2023-11-02,1,2023-11-02 09:00:00,2023-11-02 09:00:00
226,CUST-00226,Nhân,Phan,nhan.phan6730@outlook.com,0867026327,Male,1981-10-13,TP. Hồ Chí Minh,Vietnam,Consumer,2024-03-10,1,2024-03-10 09:00:00,2024-03-10 09:00:00
227,CUST-00227,Trọng,Tô,trọng.to7639@yahoo.com,0795879492,Male,1998-06-04,Thái Nguyên,Vietnam,Corporate,2023-05-03,1,2023-05-03 09:00:00,2023-05-03 09:00:00
228,CUST-00228,Quân,Phan,quan.phan6989@outlook.com,0845380442,Other,2004-01-20,Hà Nội,Vietnam,Consumer,2023-12-19,1,2023-12-19 09:00:00,2023-12-19 09:00:00
229,CUST-00229,Thanh,Tô,thanh.to372@yahoo.com,0975081996,Other,1975-06-14,Hải Phòng,Vietnam,Corporate,2023-09-27,1,2023-09-27 09:00:00,2023-09-27 09:00:00
230,CUST-00230,Bảo,Đỗ,bảo.do9735@gmail.com,0866120140,Other,1973-05-01,Vũng Tàu,Vietnam,Consumer,2024-06-02,1,2024-06-02 09:00:00,2024-06-02 09:00:00
231,CUST-00231,Giang,Hồ,giang.ho1711@gmail.com,0988890171,Other,1995-08-01,Vũng Tàu,Vietnam,Consumer,2023-05-10,1,2023-05-10 09:00:00,2023-05-10 09:00:00
232,CUST-00232,Vy,Trần,vy.tran8867@gmail.com,0581609629,Male,2004-12-21,Biên Hòa,Vietnam,Consumer,2023-03-25,0,2023-03-25 09:00:00,2023-03-25 09:00:00
233,CUST-00233,Dũng,Tô,dũng.to3707@outlook.com,0965036988,Male,1997-04-25,Bình Dương,Vietnam,Consumer,2023-08-02,1,2023-08-02 09:00:00,2023-08-02 09:00:00
234,CUST-00234,Lâm,Lý,lam.ly1674@yahoo.com,0897533480,Other,1962-04-14,Huế,Vietnam,Corporate,2023-01-05,0,2023-01-05 09:00:00,2023-01-05 09:00:00
235,CUST-00235,Hằng,Võ,hằng.võ4541@outlook.com,0865325672,Other,1994-11-26,Hà Nội,Vietnam,Corporate,2023-03-07,1,2023-03-07 09:00:00,2023-03-07 09:00:00
236,CUST-00236,Lam,Ngô,lam.ngo8077@yahoo.com,0796243417,Female,1977-09-22,Bình Dương,Vietnam,Home Office,2023-01-17,0,2023-01-17 09:00:00,2023-01-17 09:00:00
237,CUST-00237,Nhung,Lý,nhung.ly7904@yahoo.com,0569516603,Other,1974-11-16,Nha Trang,Vietnam,Home Office,2024-10-28,1,2024-10-28 09:00:00,2024-10-28 09:00:00
238,CUST-00238,Quỳnh,Hoàng,quynh.hoang1308@gmail.com,0770052459,Other,1968-08-28,TP. Hồ Chí Minh,Vietnam,Corporate,2023-01-25,0,2023-01-25 09:00:00,2023-01-25 09:00:00
239,CUST-00239,Trinh,Đinh,trinh.dinh5698@yahoo.com,0966557922,Female,1975-10-14,Hà Nội,Vietnam,Consumer,2023-11-06,1,2023-11-06 09:00:00,2023-11-06 09:00:00
240,CUST-00240,Lam,Lê,lam.le8215@gmail.com,0841992569,Female,1985-09-18,Hà Nội,Vietnam,Consumer,2024-05-12,1,2024-05-12 09:00:00,2024-05-12 09:00:00
241,CUST-00241,Mai,Đoàn,mai.doan5847@yahoo.com,0569264422,Female,1983-10-02,Vũng Tàu,Vietnam,Home Office,2023-10-21,1,2023-10-21 09:00:00,2023-10-21 09:00:00
242,CUST-00242,Yến,Võ,yen.võ8530@outlook.com,0796948993,Other,1995-11-23,Thái Bình,Vietnam,Consumer,2023-04-19,1,2023-04-19 09:00:00,2023-04-19 09:00:00
243,CUST-00243,Trọng,Hồ,trọng.ho9542@yahoo.com,0861152564,Other,1961-07-27,Bình Dương,Vietnam,Corporate,2023-04-01,0,2023-04-01 09:00:00,2023-04-01 09:00:00
244,CUST-00244,Vy,Huỳnh,vy.huynh3207@yahoo.com,0586355469,Other,2005-10-23,Biên Hòa,Vietnam,Consumer,2024-02-01,1,2024-02-01 09:00:00,2024-02-01 09:00:00
245,CUST-00245,Phong,Trịnh,phong.trịnh5065@outlook.com,0567867404,Other,1967-05-21,Thái Bình,Vietnam,Home Office,2024-04-10,1,2024-04-10 09:00:00,2024-04-10 09:00:00
246,CUST-00246,Nhi,Đỗ,nhi.do1768@gmail.com,0966368157,Other,1970-09-15,Nam Định,Vietnam,Consumer,2023-04-06,1,2023-04-06 09:00:00,2023-04-06 09:00:00
247,CUST-00247,Đức,Hoàng,duc.hoang4981@gmail.com,0377594250,Male,1987-06-12,Hà Nội,Vietnam,Home Office,2024-01-18,1,2024-01-18 09:00:00,2024-01-18 09:00:00
248,CUST-00248,Hùng,Lê,hung.le8457@yahoo.com,0390731397,Male,1970-09-15,Hà Nội,Vietnam,Consumer,2024-04-28,1,2024-04-28 09:00:00,2024-04-28 09:00:00
249,CUST-00249,Hải,Phạm,hải.phạm6731@hotmail.com,0707080850,Male,1979-09-16,Hải Phòng,Vietnam,Home Office,2024-05-31,1,2024-05-31 09:00:00,2024-05-31 09:00:00
250,CUST-00250,Phong,Phan,phong.phan6377@outlook.com,0383774604,Other,1961-12-15,Hà Nội,Vietnam,Consumer,2023-03-04,1,2023-03-04 09:00:00,2023-03-04 09:00:00
251,CUST-00251,Vĩnh,Phạm,vĩnh.phạm245@yahoo.com,0392001867,Male,1990-11-20,Đà Nẵng,Vietnam,Consumer,2023-01-31,1,2023-01-31 09:00:00,2023-01-31 09:00:00
252,CUST-00252,Ánh,Hoàng,anh.hoang2063@outlook.com,0869203693,Other,1998-01-04,Hà Nội,Vietnam,Corporate,2023-10-02,1,2023-10-02 09:00:00,2023-10-02 09:00:00
253,CUST-00253,Lâm,Tô,lam.to7053@gmail.com,0850961968,Other,1980-03-03,Hà Nội,Vietnam,Consumer,2023-02-01,1,2023-02-01 09:00:00,2023-02-01 09:00:00
254,CUST-00254,Thành,Bùi,thanh.bui5707@yahoo.com,0365016993,Male,1975-06-04,Bình Dương,Vietnam,Consumer,2024-03-29,1,2024-03-29 09:00:00,2024-03-29 09:00:00
255,CUST-00255,Giang,Vũ,giang.vũ9109@yahoo.com,0587802058,Female,1971-03-04,Đà Nẵng,Vietnam,Consumer,2024-05-07,1,2024-05-07 09:00:00,2024-05-07 09:00:00
256,CUST-00256,Nhân,Hoàng,nhan.hoang385@hotmail.com,0974326143,Male,1988-02-12,TP. Hồ Chí Minh,Vietnam,Consumer,2023-08-01,1,2023-08-01 09:00:00,2023-08-01 09:00:00
257,CUST-00257,Nam,Trịnh,nam.trịnh8646@outlook.com,0560565133,Other,1961-09-03,TP. Hồ Chí Minh,Vietnam,Home Office,2023-11-24,1,2023-11-24 09:00:00,2023-11-24 09:00:00
258,CUST-00258,Châu,Đỗ,chau.do8653@hotmail.com,0393466766,Female,1959-12-16,Hải Phòng,Vietnam,Corporate,2023-02-25,1,2023-02-25 09:00:00,2023-02-25 09:00:00
259,CUST-00259,Sơn,Hoàng,son.hoang5938@hotmail.com,0833967071,Male,1964-12-25,Hà Nội,Vietnam,Corporate,2023-01-06,0,2023-01-06 09:00:00,2023-01-06 09:00:00
260,CUST-00260,Hưng,Huỳnh,hung.huynh8362@gmail.com,0826651773,Other,1988-05-19,Hà Nội,Vietnam,Consumer,2024-09-21,1,2024-09-21 09:00:00,2024-09-21 09:00:00
261,CUST-00261,Ngân,Đỗ,ngan.do5706@outlook.com,0904229813,Female,1976-02-20,TP. Hồ Chí Minh,Vietnam,Home Office,2023-06-05,1,2023-06-05 09:00:00,2023-06-05 09:00:00
262,CUST-00262,Anh,Hoàng,anh.hoang6850@yahoo.com,0943167501,Other,1998-08-24,Hà Nội,Vietnam,Consumer,2023-05-19,1,2023-05-19 09:00:00,2023-05-19 09:00:00
263,CUST-00263,Nhi,Đoàn,nhi.doan6490@yahoo.com,0859106204,Other,1985-04-02,Vinh,Vietnam,Corporate,2024-07-29,1,2024-07-29 09:00:00,2024-07-29 09:00:00
264,CUST-00264,Phương,Phạm,phuong.phạm2834@hotmail.com,0944384709,Other,1999-01-12,Hải Phòng,Vietnam,Consumer,2023-06-12,1,2023-06-12 09:00:00,2023-06-12 09:00:00
265,CUST-00265,Giang,Bùi,giang.bui2249@outlook.com,0776150335,Other,1991-11-09,Nam Định,Vietnam,Corporate,2024-10-05,1,2024-10-05 09:00:00,2024-10-05 09:00:00
266,CUST-00266,Lam,Đoàn,lam.doan9121@yahoo.com,0389797087,Other,2000-03-24,Đà Nẵng,Vietnam,Home Office,2023-11-20,1,2023-11-20 09:00:00,2023-11-20 09:00:00
267,CUST-00267,Trúc,Hồ,truc.ho880@yahoo.com,0355992794,Female,1990-03-16,TP. Hồ Chí Minh,Vietnam,Consumer,2023-08-13,1,2023-08-13 09:00:00,2023-08-13 09:00:00
